timestamp,source_ip,dest_ip,protocol,packet_size,label
2026-01-25 15:43:29,192.168.1.45,10.0.0.8,TCP,194,Normal
2026-01-25 15:43:29,192.168.1.148,10.0.0.18,ICMP,325,Normal
2026-01-25 15:43:29,192.168.1.123,10.0.0.18,UDP,61,Normal
2026-01-25 15:43:29,192.168.1.77,10.0.0.8,UDP,450,Normal
2026-01-25 15:43:29,192.168.1.34,10.0.0.11,ICMP,1022,Normal
2026-01-25 15:43:29,192.168.1.149,10.0.0.3,UDP,892,Normal
2026-01-25 15:43:29,192.168.1.15,10.0.0.14,TCP,1150,Normal
2026-01-25 15:43:29,192.168.1.80,10.0.0.5,ICMP,731,Normal
2026-01-25 15:43:29,192.168.1.176,10.0.0.5,TCP,198,Normal
2026-01-25 15:43:29,192.168.1.59,10.0.0.6,ICMP,1033,Normal
2026-01-25 15:43:29,192.168.1.191,10.0.0.17,UDP,1421,Normal
2026-01-25 15:43:29,192.168.1.249,10.0.0.17,UDP,722,Normal
2026-01-25 15:43:29,192.168.1.222,10.0.0.2,UDP,1126,Normal
2026-01-25 15:43:29,192.168.1.85,10.0.0.11,TCP,64,DDoS
2026-01-25 15:43:29,192.168.1.217,10.0.0.18,ICMP,1056,Normal
2026-01-25 15:43:29,192.168.1.63,10.0.0.15,ICMP,790,Normal
2026-01-25 15:43:29,192.168.1.45,10.0.0.5,ICMP,55,DDoS
2026-01-25 15:43:29,192.168.1.79,10.0.0.1,ICMP,1241,Normal
2026-01-25 15:43:29,192.168.1.130,10.0.0.19,TCP,150,Normal
2026-01-25 15:43:29,192.168.1.23,10.0.0.18,ICMP,666,Normal
2026-01-25 15:43:29,192.168.1.150,10.0.0.9,ICMP,1281,Normal
2026-01-25 15:43:29,192.168.1.234,10.0.0.13,ICMP,791,Normal
2026-01-25 15:43:29,192.168.1.244,10.0.0.6,ICMP,63,DDoS
2026-01-25 15:43:29,192.168.1.120,10.0.0.4,ICMP,690,Normal
2026-01-25 15:43:29,192.168.1.234,10.0.0.19,ICMP,45,Normal
2026-01-25 15:43:29,192.168.1.204,10.0.0.10,TCP,148,Brute Force
2026-01-25 15:43:29,192.168.1.117,10.0.0.15,ICMP,1227,Normal
2026-01-25 15:43:29,192.168.1.62,10.0.0.4,ICMP,1244,Normal
2026-01-25 15:43:29,192.168.1.39,10.0.0.17,ICMP,610,Normal
2026-01-25 15:43:29,192.168.1.112,10.0.0.3,TCP,51,Port Scan
2026-01-25 15:43:29,192.168.1.191,10.0.0.16,TCP,892,Normal
2026-01-25 15:43:29,192.168.1.227,10.0.0.12,UDP,1246,Normal
2026-01-25 15:43:29,192.168.1.168,10.0.0.7,ICMP,46,Normal
2026-01-25 15:43:29,192.168.1.221,10.0.0.5,ICMP,89,Normal
2026-01-25 15:43:29,192.168.1.188,10.0.0.11,TCP,1120,Normal
2026-01-25 15:43:29,192.168.1.221,10.0.0.19,ICMP,554,Normal
2026-01-25 15:43:29,192.168.1.160,10.0.0.9,ICMP,362,Normal
2026-01-25 15:43:29,192.168.1.238,10.0.0.2,TCP,294,Normal
2026-01-25 15:43:29,192.168.1.237,10.0.0.6,TCP,339,Normal
2026-01-25 15:43:29,192.168.1.181,10.0.0.4,TCP,970,Normal
2026-01-25 15:43:29,192.168.1.232,10.0.0.15,ICMP,1415,Normal
2026-01-25 15:43:29,192.168.1.228,10.0.0.11,UDP,346,Normal
2026-01-25 15:43:29,192.168.1.58,10.0.0.5,UDP,45,Port Scan
2026-01-25 15:43:29,192.168.1.160,10.0.0.17,UDP,528,Normal
2026-01-25 15:43:29,192.168.1.92,10.0.0.13,ICMP,1413,Normal
2026-01-25 15:43:29,192.168.1.126,10.0.0.12,ICMP,712,Normal
2026-01-25 15:43:29,192.168.1.38,10.0.0.7,UDP,258,Normal
2026-01-25 15:43:29,192.168.1.61,10.0.0.14,UDP,329,Normal
2026-01-25 15:43:29,192.168.1.227,10.0.0.18,TCP,1011,Normal
2026-01-25 15:43:29,192.168.1.170,10.0.0.8,ICMP,206,Normal
2026-01-25 15:43:29,192.168.1.148,10.0.0.6,UDP,1137,Normal
2026-01-25 15:43:29,192.168.1.50,10.0.0.15,ICMP,487,Normal
2026-01-25 15:43:29,192.168.1.205,10.0.0.8,ICMP,1422,Normal
2026-01-25 15:43:29,192.168.1.69,10.0.0.8,TCP,1492,Normal
2026-01-25 15:43:29,192.168.1.10,10.0.0.4,ICMP,759,Normal
2026-01-25 15:43:29,192.168.1.157,10.0.0.5,ICMP,1460,Normal
2026-01-25 15:43:29,192.168.1.149,10.0.0.19,UDP,186,Brute Force
2026-01-25 15:43:29,192.168.1.72,10.0.0.8,UDP,1442,Normal
2026-01-25 15:43:29,192.168.1.32,10.0.0.13,TCP,302,Normal
2026-01-25 15:43:29,192.168.1.187,10.0.0.1,TCP,205,Normal
2026-01-25 15:43:29,192.168.1.144,10.0.0.17,UDP,1100,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.12,ICMP,1217,Normal
2026-01-25 15:43:29,192.168.1.233,10.0.0.19,TCP,698,Normal
2026-01-25 15:43:29,192.168.1.54,10.0.0.9,UDP,1457,Normal
2026-01-25 15:43:29,192.168.1.47,10.0.0.2,TCP,632,Normal
2026-01-25 15:43:29,192.168.1.59,10.0.0.14,TCP,377,Normal
2026-01-25 15:43:29,192.168.1.93,10.0.0.9,UDP,986,Normal
2026-01-25 15:43:29,192.168.1.44,10.0.0.19,TCP,531,Normal
2026-01-25 15:43:29,192.168.1.191,10.0.0.16,TCP,730,Normal
2026-01-25 15:43:29,192.168.1.83,10.0.0.14,TCP,1172,Normal
2026-01-25 15:43:29,192.168.1.151,10.0.0.16,ICMP,370,Normal
2026-01-25 15:43:29,192.168.1.110,10.0.0.1,ICMP,48,Normal
2026-01-25 15:43:29,192.168.1.129,10.0.0.6,UDP,1024,Normal
2026-01-25 15:43:29,192.168.1.140,10.0.0.13,ICMP,564,Normal
2026-01-25 15:43:29,192.168.1.245,10.0.0.1,TCP,696,Normal
2026-01-25 15:43:29,192.168.1.26,10.0.0.14,TCP,603,Normal
2026-01-25 15:43:29,192.168.1.120,10.0.0.7,TCP,1182,Normal
2026-01-25 15:43:29,192.168.1.204,10.0.0.14,TCP,68,DDoS
2026-01-25 15:43:29,192.168.1.122,10.0.0.19,UDP,936,Normal
2026-01-25 15:43:29,192.168.1.30,10.0.0.10,UDP,1127,Normal
2026-01-25 15:43:29,192.168.1.132,10.0.0.7,ICMP,482,Normal
2026-01-25 15:43:29,192.168.1.223,10.0.0.17,UDP,222,Normal
2026-01-25 15:43:29,192.168.1.233,10.0.0.9,UDP,1236,Normal
2026-01-25 15:43:29,192.168.1.126,10.0.0.9,UDP,1326,Normal
2026-01-25 15:43:29,192.168.1.1,10.0.0.18,ICMP,1029,Normal
2026-01-25 15:43:29,192.168.1.24,10.0.0.1,UDP,569,Normal
2026-01-25 15:43:29,192.168.1.224,10.0.0.17,ICMP,58,Port Scan
2026-01-25 15:43:29,192.168.1.216,10.0.0.19,TCP,1204,Normal
2026-01-25 15:43:29,192.168.1.32,10.0.0.5,UDP,415,Normal
2026-01-25 15:43:29,192.168.1.158,10.0.0.13,UDP,669,Normal
2026-01-25 15:43:29,192.168.1.19,10.0.0.9,TCP,449,Brute Force
2026-01-25 15:43:29,192.168.1.1,10.0.0.3,ICMP,41,Port Scan
2026-01-25 15:43:29,192.168.1.179,10.0.0.12,UDP,951,Normal
2026-01-25 15:43:29,192.168.1.135,10.0.0.3,ICMP,1221,Normal
2026-01-25 15:43:29,192.168.1.233,10.0.0.7,ICMP,886,Normal
2026-01-25 15:43:29,192.168.1.5,10.0.0.8,UDP,53,Normal
2026-01-25 15:43:29,192.168.1.25,10.0.0.18,UDP,155,Normal
2026-01-25 15:43:29,192.168.1.104,10.0.0.19,TCP,1366,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.19,UDP,455,Normal
2026-01-25 15:43:29,192.168.1.136,10.0.0.6,ICMP,180,Normal
2026-01-25 15:43:29,192.168.1.35,10.0.0.8,UDP,773,Normal
2026-01-25 15:43:29,192.168.1.19,10.0.0.1,UDP,150,Normal
2026-01-25 15:43:29,192.168.1.108,10.0.0.5,TCP,1068,Normal
2026-01-25 15:43:29,192.168.1.220,10.0.0.8,ICMP,845,Normal
2026-01-25 15:43:29,192.168.1.136,10.0.0.13,ICMP,1487,Normal
2026-01-25 15:43:29,192.168.1.136,10.0.0.13,ICMP,1233,Normal
2026-01-25 15:43:29,192.168.1.5,10.0.0.14,UDP,398,Normal
2026-01-25 15:43:29,192.168.1.162,10.0.0.10,ICMP,1245,Normal
2026-01-25 15:43:29,192.168.1.144,10.0.0.4,ICMP,1057,Normal
2026-01-25 15:43:29,192.168.1.248,10.0.0.1,TCP,317,Normal
2026-01-25 15:43:29,192.168.1.42,10.0.0.5,ICMP,854,Normal
2026-01-25 15:43:29,192.168.1.94,10.0.0.7,UDP,1219,Normal
2026-01-25 15:43:29,192.168.1.210,10.0.0.6,TCP,126,Normal
2026-01-25 15:43:29,192.168.1.215,10.0.0.12,UDP,1427,Normal
2026-01-25 15:43:29,192.168.1.160,10.0.0.2,UDP,414,Normal
2026-01-25 15:43:29,192.168.1.138,10.0.0.14,UDP,448,Normal
2026-01-25 15:43:29,192.168.1.150,10.0.0.6,ICMP,614,Normal
2026-01-25 15:43:29,192.168.1.60,10.0.0.9,TCP,1215,Normal
2026-01-25 15:43:29,192.168.1.149,10.0.0.10,UDP,1370,Normal
2026-01-25 15:43:29,192.168.1.122,10.0.0.6,TCP,1177,Normal
2026-01-25 15:43:29,192.168.1.74,10.0.0.9,TCP,889,Normal
2026-01-25 15:43:29,192.168.1.241,10.0.0.2,TCP,203,Normal
2026-01-25 15:43:29,192.168.1.48,10.0.0.18,UDP,502,Normal
2026-01-25 15:43:29,192.168.1.164,10.0.0.9,ICMP,657,Normal
2026-01-25 15:43:29,192.168.1.193,10.0.0.1,ICMP,1193,Normal
2026-01-25 15:43:29,192.168.1.98,10.0.0.6,UDP,1238,Normal
2026-01-25 15:43:29,192.168.1.84,10.0.0.1,UDP,808,Normal
2026-01-25 15:43:29,192.168.1.95,10.0.0.5,UDP,673,Normal
2026-01-25 15:43:29,192.168.1.206,10.0.0.1,UDP,147,Normal
2026-01-25 15:43:29,192.168.1.165,10.0.0.12,UDP,534,Normal
2026-01-25 15:43:29,192.168.1.203,10.0.0.4,ICMP,571,Normal
2026-01-25 15:43:29,192.168.1.100,10.0.0.13,ICMP,206,Brute Force
2026-01-25 15:43:29,192.168.1.57,10.0.0.8,UDP,1319,Normal
2026-01-25 15:43:29,192.168.1.190,10.0.0.7,ICMP,494,Normal
2026-01-25 15:43:29,192.168.1.154,10.0.0.10,UDP,128,Normal
2026-01-25 15:43:29,192.168.1.110,10.0.0.12,TCP,779,Normal
2026-01-25 15:43:29,192.168.1.250,10.0.0.11,TCP,453,Normal
2026-01-25 15:43:29,192.168.1.74,10.0.0.10,TCP,571,Normal
2026-01-25 15:43:29,192.168.1.130,10.0.0.12,UDP,432,Brute Force
2026-01-25 15:43:29,192.168.1.40,10.0.0.12,TCP,729,Normal
2026-01-25 15:43:29,192.168.1.187,10.0.0.16,UDP,319,Normal
2026-01-25 15:43:29,192.168.1.164,10.0.0.1,UDP,463,Brute Force
2026-01-25 15:43:29,192.168.1.35,10.0.0.12,ICMP,459,Normal
2026-01-25 15:43:29,192.168.1.203,10.0.0.18,ICMP,769,Normal
2026-01-25 15:43:29,192.168.1.97,10.0.0.10,UDP,957,Normal
2026-01-25 15:43:29,192.168.1.81,10.0.0.15,UDP,298,Normal
2026-01-25 15:43:29,192.168.1.233,10.0.0.17,UDP,1384,Normal
2026-01-25 15:43:29,192.168.1.24,10.0.0.15,TCP,376,Normal
2026-01-25 15:43:29,192.168.1.85,10.0.0.5,ICMP,47,Port Scan
2026-01-25 15:43:29,192.168.1.179,10.0.0.17,ICMP,52,Port Scan
2026-01-25 15:43:29,192.168.1.132,10.0.0.12,UDP,455,Normal
2026-01-25 15:43:29,192.168.1.129,10.0.0.16,TCP,1374,Normal
2026-01-25 15:43:29,192.168.1.33,10.0.0.2,ICMP,901,Normal
2026-01-25 15:43:29,192.168.1.57,10.0.0.16,UDP,325,Brute Force
2026-01-25 15:43:29,192.168.1.158,10.0.0.18,ICMP,125,Normal
2026-01-25 15:43:29,192.168.1.100,10.0.0.13,ICMP,691,Normal
2026-01-25 15:43:29,192.168.1.135,10.0.0.1,UDP,1088,Normal
2026-01-25 15:43:29,192.168.1.221,10.0.0.13,UDP,434,Normal
2026-01-25 15:43:29,192.168.1.15,10.0.0.13,ICMP,1383,Normal
2026-01-25 15:43:29,192.168.1.194,10.0.0.13,TCP,280,Normal
2026-01-25 15:43:29,192.168.1.40,10.0.0.1,UDP,359,Normal
2026-01-25 15:43:29,192.168.1.189,10.0.0.11,ICMP,353,Normal
2026-01-25 15:43:29,192.168.1.60,10.0.0.18,ICMP,513,Normal
2026-01-25 15:43:29,192.168.1.132,10.0.0.1,ICMP,40,Port Scan
2026-01-25 15:43:29,192.168.1.246,10.0.0.18,UDP,1087,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.1,ICMP,515,Normal
2026-01-25 15:43:29,192.168.1.138,10.0.0.11,UDP,1106,Normal
2026-01-25 15:43:29,192.168.1.232,10.0.0.4,TCP,654,Normal
2026-01-25 15:43:29,192.168.1.19,10.0.0.7,ICMP,1251,Normal
2026-01-25 15:43:29,192.168.1.1,10.0.0.17,ICMP,1413,Normal
2026-01-25 15:43:29,192.168.1.189,10.0.0.6,TCP,125,Brute Force
2026-01-25 15:43:29,192.168.1.74,10.0.0.6,TCP,80,Normal
2026-01-25 15:43:29,192.168.1.233,10.0.0.9,TCP,569,Normal
2026-01-25 15:43:29,192.168.1.64,10.0.0.2,TCP,1359,Normal
2026-01-25 15:43:29,192.168.1.226,10.0.0.8,UDP,1230,Normal
2026-01-25 15:43:29,192.168.1.161,10.0.0.12,UDP,45,Port Scan
2026-01-25 15:43:29,192.168.1.16,10.0.0.2,ICMP,550,Normal
2026-01-25 15:43:29,192.168.1.246,10.0.0.7,UDP,46,Port Scan
2026-01-25 15:43:29,192.168.1.198,10.0.0.17,ICMP,951,Normal
2026-01-25 15:43:29,192.168.1.31,10.0.0.17,UDP,1006,Normal
2026-01-25 15:43:29,192.168.1.39,10.0.0.2,TCP,100,Normal
2026-01-25 15:43:29,192.168.1.50,10.0.0.13,UDP,796,Normal
2026-01-25 15:43:29,192.168.1.104,10.0.0.9,UDP,179,Normal
2026-01-25 15:43:29,192.168.1.16,10.0.0.10,ICMP,1486,Normal
2026-01-25 15:43:29,192.168.1.72,10.0.0.5,ICMP,331,Normal
2026-01-25 15:43:29,192.168.1.197,10.0.0.9,ICMP,1180,Normal
2026-01-25 15:43:29,192.168.1.252,10.0.0.12,TCP,399,Normal
2026-01-25 15:43:29,192.168.1.237,10.0.0.3,TCP,807,Normal
2026-01-25 15:43:29,192.168.1.69,10.0.0.18,ICMP,144,Brute Force
2026-01-25 15:43:29,192.168.1.234,10.0.0.16,UDP,1161,Normal
2026-01-25 15:43:29,192.168.1.13,10.0.0.18,ICMP,1057,Normal
2026-01-25 15:43:29,192.168.1.110,10.0.0.16,TCP,497,Normal
2026-01-25 15:43:29,192.168.1.95,10.0.0.1,UDP,451,Normal
2026-01-25 15:43:29,192.168.1.21,10.0.0.4,UDP,189,Normal
2026-01-25 15:43:29,192.168.1.176,10.0.0.6,TCP,1151,Normal
2026-01-25 15:43:29,192.168.1.89,10.0.0.18,UDP,376,Brute Force
2026-01-25 15:43:29,192.168.1.195,10.0.0.9,TCP,1275,Normal
2026-01-25 15:43:29,192.168.1.113,10.0.0.9,ICMP,567,Normal
2026-01-25 15:43:29,192.168.1.6,10.0.0.10,TCP,1172,Normal
2026-01-25 15:43:29,192.168.1.131,10.0.0.12,TCP,655,Normal
2026-01-25 15:43:29,192.168.1.155,10.0.0.16,TCP,990,Normal
2026-01-25 15:43:29,192.168.1.215,10.0.0.6,ICMP,932,Normal
2026-01-25 15:43:29,192.168.1.149,10.0.0.9,ICMP,326,Normal
2026-01-25 15:43:29,192.168.1.45,10.0.0.1,ICMP,48,Port Scan
2026-01-25 15:43:29,192.168.1.8,10.0.0.1,ICMP,352,Normal
2026-01-25 15:43:29,192.168.1.27,10.0.0.8,UDP,58,DDoS
2026-01-25 15:43:29,192.168.1.111,10.0.0.15,UDP,243,Brute Force
2026-01-25 15:43:29,192.168.1.90,10.0.0.6,TCP,777,Normal
2026-01-25 15:43:29,192.168.1.190,10.0.0.14,TCP,1240,Normal
2026-01-25 15:43:29,192.168.1.32,10.0.0.13,ICMP,1336,Normal
2026-01-25 15:43:29,192.168.1.140,10.0.0.18,UDP,1009,Normal
2026-01-25 15:43:29,192.168.1.160,10.0.0.2,ICMP,828,Normal
2026-01-25 15:43:29,192.168.1.205,10.0.0.4,ICMP,542,Normal
2026-01-25 15:43:29,192.168.1.136,10.0.0.9,TCP,808,Normal
2026-01-25 15:43:29,192.168.1.187,10.0.0.6,ICMP,78,DDoS
2026-01-25 15:43:29,192.168.1.53,10.0.0.11,ICMP,741,Normal
2026-01-25 15:43:29,192.168.1.193,10.0.0.2,ICMP,993,Normal
2026-01-25 15:43:29,192.168.1.3,10.0.0.4,UDP,1357,Normal
2026-01-25 15:43:29,192.168.1.227,10.0.0.2,ICMP,431,Brute Force
2026-01-25 15:43:29,192.168.1.177,10.0.0.9,UDP,282,Normal
2026-01-25 15:43:29,192.168.1.23,10.0.0.14,ICMP,94,DDoS
2026-01-25 15:43:29,192.168.1.91,10.0.0.13,TCP,232,Normal
2026-01-25 15:43:29,192.168.1.182,10.0.0.3,TCP,55,Port Scan
2026-01-25 15:43:29,192.168.1.178,10.0.0.12,ICMP,456,Normal
2026-01-25 15:43:29,192.168.1.188,10.0.0.15,ICMP,343,Normal
2026-01-25 15:43:29,192.168.1.148,10.0.0.10,TCP,153,Normal
2026-01-25 15:43:29,192.168.1.48,10.0.0.13,TCP,1086,Normal
2026-01-25 15:43:29,192.168.1.120,10.0.0.18,ICMP,708,Normal
2026-01-25 15:43:29,192.168.1.12,10.0.0.10,TCP,386,Normal
2026-01-25 15:43:29,192.168.1.214,10.0.0.10,ICMP,1019,Normal
2026-01-25 15:43:29,192.168.1.28,10.0.0.14,ICMP,224,Normal
2026-01-25 15:43:29,192.168.1.52,10.0.0.18,UDP,1372,Normal
2026-01-25 15:43:29,192.168.1.253,10.0.0.13,TCP,93,DDoS
2026-01-25 15:43:29,192.168.1.129,10.0.0.13,ICMP,296,Normal
2026-01-25 15:43:29,192.168.1.188,10.0.0.11,TCP,1212,Normal
2026-01-25 15:43:29,192.168.1.52,10.0.0.6,TCP,927,Normal
2026-01-25 15:43:29,192.168.1.121,10.0.0.16,TCP,423,Normal
2026-01-25 15:43:29,192.168.1.131,10.0.0.13,UDP,574,Normal
2026-01-25 15:43:29,192.168.1.64,10.0.0.17,ICMP,328,Normal
2026-01-25 15:43:29,192.168.1.121,10.0.0.11,ICMP,97,DDoS
2026-01-25 15:43:29,192.168.1.247,10.0.0.19,TCP,318,Normal
2026-01-25 15:43:29,192.168.1.198,10.0.0.5,UDP,462,Normal
2026-01-25 15:43:29,192.168.1.114,10.0.0.10,UDP,794,Normal
2026-01-25 15:43:29,192.168.1.126,10.0.0.12,ICMP,1159,Normal
2026-01-25 15:43:29,192.168.1.225,10.0.0.13,UDP,63,DDoS
2026-01-25 15:43:29,192.168.1.17,10.0.0.8,TCP,528,Normal
2026-01-25 15:43:29,192.168.1.119,10.0.0.5,TCP,933,Normal
2026-01-25 15:43:29,192.168.1.165,10.0.0.15,UDP,615,Normal
2026-01-25 15:43:29,192.168.1.139,10.0.0.13,TCP,1101,Normal
2026-01-25 15:43:29,192.168.1.238,10.0.0.9,ICMP,1457,Normal
2026-01-25 15:43:29,192.168.1.60,10.0.0.5,TCP,752,Normal
2026-01-25 15:43:29,192.168.1.156,10.0.0.19,TCP,1057,Normal
2026-01-25 15:43:29,192.168.1.21,10.0.0.8,ICMP,336,Normal
2026-01-25 15:43:29,192.168.1.90,10.0.0.3,TCP,957,Normal
2026-01-25 15:43:29,192.168.1.186,10.0.0.13,ICMP,348,Normal
2026-01-25 15:43:29,192.168.1.22,10.0.0.2,ICMP,579,Normal
2026-01-25 15:43:29,192.168.1.99,10.0.0.8,TCP,696,Normal
2026-01-25 15:43:29,192.168.1.226,10.0.0.17,ICMP,1191,Normal
2026-01-25 15:43:29,192.168.1.84,10.0.0.7,TCP,576,Normal
2026-01-25 15:43:29,192.168.1.228,10.0.0.10,UDP,925,Normal
2026-01-25 15:43:29,192.168.1.158,10.0.0.17,ICMP,641,Normal
2026-01-25 15:43:29,192.168.1.103,10.0.0.1,TCP,742,Normal
2026-01-25 15:43:29,192.168.1.86,10.0.0.7,ICMP,1059,Normal
2026-01-25 15:43:29,192.168.1.179,10.0.0.2,UDP,404,Normal
2026-01-25 15:43:29,192.168.1.159,10.0.0.4,TCP,778,Normal
2026-01-25 15:43:29,192.168.1.50,10.0.0.13,TCP,176,Normal
2026-01-25 15:43:29,192.168.1.17,10.0.0.13,TCP,510,Normal
2026-01-25 15:43:29,192.168.1.14,10.0.0.14,ICMP,291,Normal
2026-01-25 15:43:29,192.168.1.237,10.0.0.4,TCP,1044,Normal
2026-01-25 15:43:29,192.168.1.184,10.0.0.16,UDP,939,Normal
2026-01-25 15:43:29,192.168.1.99,10.0.0.12,ICMP,112,Normal
2026-01-25 15:43:29,192.168.1.253,10.0.0.16,UDP,1388,Normal
2026-01-25 15:43:29,192.168.1.239,10.0.0.17,ICMP,951,Normal
2026-01-25 15:43:29,192.168.1.210,10.0.0.19,UDP,748,Normal
2026-01-25 15:43:29,192.168.1.94,10.0.0.16,ICMP,59,Port Scan
2026-01-25 15:43:29,192.168.1.48,10.0.0.16,ICMP,147,Brute Force
2026-01-25 15:43:29,192.168.1.169,10.0.0.18,TCP,506,Normal
2026-01-25 15:43:29,192.168.1.187,10.0.0.5,UDP,653,Normal
2026-01-25 15:43:29,192.168.1.109,10.0.0.1,UDP,156,Normal
2026-01-25 15:43:29,192.168.1.167,10.0.0.18,TCP,184,Normal
2026-01-25 15:43:29,192.168.1.185,10.0.0.4,UDP,363,Normal
2026-01-25 15:43:29,192.168.1.131,10.0.0.11,ICMP,452,Normal
2026-01-25 15:43:29,192.168.1.2,10.0.0.4,UDP,481,Normal
2026-01-25 15:43:29,192.168.1.177,10.0.0.16,TCP,734,Normal
2026-01-25 15:43:29,192.168.1.145,10.0.0.1,UDP,897,Normal
2026-01-25 15:43:29,192.168.1.147,10.0.0.10,UDP,374,Normal
2026-01-25 15:43:29,192.168.1.43,10.0.0.2,ICMP,727,Normal
2026-01-25 15:43:29,192.168.1.172,10.0.0.4,TCP,557,Normal
2026-01-25 15:43:29,192.168.1.245,10.0.0.1,UDP,128,Normal
2026-01-25 15:43:29,192.168.1.225,10.0.0.12,TCP,414,Normal
2026-01-25 15:43:29,192.168.1.14,10.0.0.9,TCP,1143,Normal
2026-01-25 15:43:29,192.168.1.249,10.0.0.18,UDP,586,Normal
2026-01-25 15:43:29,192.168.1.144,10.0.0.12,ICMP,500,Normal
2026-01-25 15:43:29,192.168.1.18,10.0.0.1,ICMP,774,Normal
2026-01-25 15:43:29,192.168.1.78,10.0.0.3,ICMP,1376,Normal
2026-01-25 15:43:29,192.168.1.133,10.0.0.14,ICMP,1198,Normal
2026-01-25 15:43:29,192.168.1.170,10.0.0.17,UDP,759,Normal
2026-01-25 15:43:29,192.168.1.226,10.0.0.10,UDP,503,Normal
2026-01-25 15:43:29,192.168.1.111,10.0.0.7,UDP,1459,Normal
2026-01-25 15:43:29,192.168.1.83,10.0.0.10,UDP,1097,Normal
2026-01-25 15:43:29,192.168.1.119,10.0.0.14,UDP,654,Normal
2026-01-25 15:43:29,192.168.1.112,10.0.0.6,TCP,1213,Normal
2026-01-25 15:43:29,192.168.1.67,10.0.0.6,ICMP,1344,Normal
2026-01-25 15:43:29,192.168.1.146,10.0.0.9,UDP,271,Normal
2026-01-25 15:43:29,192.168.1.246,10.0.0.6,ICMP,686,Normal
2026-01-25 15:43:29,192.168.1.234,10.0.0.13,UDP,684,Normal
2026-01-25 15:43:29,192.168.1.235,10.0.0.5,ICMP,353,Normal
2026-01-25 15:43:29,192.168.1.23,10.0.0.14,ICMP,44,Port Scan
2026-01-25 15:43:29,192.168.1.106,10.0.0.5,TCP,65,Normal
2026-01-25 15:43:29,192.168.1.177,10.0.0.4,ICMP,1072,Normal
2026-01-25 15:43:29,192.168.1.19,10.0.0.5,TCP,347,Normal
2026-01-25 15:43:29,192.168.1.173,10.0.0.10,TCP,440,Normal
2026-01-25 15:43:29,192.168.1.62,10.0.0.15,UDP,513,Normal
2026-01-25 15:43:29,192.168.1.231,10.0.0.7,UDP,59,Normal
2026-01-25 15:43:29,192.168.1.237,10.0.0.11,UDP,1012,Normal
2026-01-25 15:43:29,192.168.1.159,10.0.0.10,TCP,222,Normal
2026-01-25 15:43:29,192.168.1.105,10.0.0.16,UDP,578,Normal
2026-01-25 15:43:29,192.168.1.31,10.0.0.12,UDP,449,Normal
2026-01-25 15:43:29,192.168.1.227,10.0.0.5,UDP,597,Normal
2026-01-25 15:43:29,192.168.1.95,10.0.0.2,UDP,100,DDoS
2026-01-25 15:43:29,192.168.1.120,10.0.0.11,ICMP,1231,Normal
2026-01-25 15:43:29,192.168.1.155,10.0.0.14,UDP,975,Normal
2026-01-25 15:43:29,192.168.1.125,10.0.0.7,ICMP,1411,Normal
2026-01-25 15:43:29,192.168.1.242,10.0.0.17,TCP,1482,Normal
2026-01-25 15:43:29,192.168.1.177,10.0.0.4,UDP,561,Normal
2026-01-25 15:43:29,192.168.1.5,10.0.0.19,UDP,1099,Normal
2026-01-25 15:43:29,192.168.1.241,10.0.0.15,ICMP,521,Normal
2026-01-25 15:43:29,192.168.1.96,10.0.0.5,ICMP,982,Normal
2026-01-25 15:43:29,192.168.1.122,10.0.0.3,ICMP,1168,Normal
2026-01-25 15:43:29,192.168.1.168,10.0.0.17,UDP,54,DDoS
2026-01-25 15:43:29,192.168.1.199,10.0.0.7,ICMP,54,Port Scan
2026-01-25 15:43:29,192.168.1.172,10.0.0.12,TCP,1255,Normal
2026-01-25 15:43:29,192.168.1.131,10.0.0.16,UDP,439,Normal
2026-01-25 15:43:29,192.168.1.192,10.0.0.6,ICMP,823,Normal
2026-01-25 15:43:29,192.168.1.27,10.0.0.5,TCP,1242,Normal
2026-01-25 15:43:29,192.168.1.116,10.0.0.2,ICMP,232,Normal
2026-01-25 15:43:29,192.168.1.12,10.0.0.12,ICMP,818,Normal
2026-01-25 15:43:29,192.168.1.4,10.0.0.8,TCP,300,Normal
2026-01-25 15:43:29,192.168.1.211,10.0.0.16,UDP,78,DDoS
2026-01-25 15:43:29,192.168.1.10,10.0.0.13,UDP,57,DDoS
2026-01-25 15:43:29,192.168.1.240,10.0.0.11,ICMP,1426,Normal
2026-01-25 15:43:29,192.168.1.17,10.0.0.2,TCP,236,Normal
2026-01-25 15:43:29,192.168.1.82,10.0.0.17,UDP,1109,Normal
2026-01-25 15:43:29,192.168.1.152,10.0.0.16,ICMP,721,Normal
2026-01-25 15:43:29,192.168.1.223,10.0.0.10,TCP,437,Normal
2026-01-25 15:43:29,192.168.1.175,10.0.0.13,TCP,795,Normal
2026-01-25 15:43:29,192.168.1.226,10.0.0.5,TCP,75,DDoS
2026-01-25 15:43:29,192.168.1.202,10.0.0.4,UDP,322,Normal
2026-01-25 15:43:29,192.168.1.23,10.0.0.13,ICMP,881,Normal
2026-01-25 15:43:29,192.168.1.113,10.0.0.9,TCP,1236,Normal
